D4000_N,log_sqrd_OIII,Target_class
1.835301,-1.3863121714274211,2
1.8642352,-1.9756424184528036,2
1.9372743,-1.3373811930355117,2
1.2581171,1.368338872433248,0
1.8022299,-0.2870434635600467,2
1.7936921,-0.9335637990360032,2
1.8231472,-0.9036385552740914,2
1.112225,2.6452536878500905,0
1.1450741,1.9420715208949144,0
1.6065415,2.1553501472115744,1
1.9281387,-0.7250798632239486,2
1.5566797,-0.423269454639553,2
1.2179515,0.8098921772032586,0
1.2596427,0.38155226439803763,0
1.2765131,0.6154304100872845,0
1.2335258,1.1782862389669302,0
1.3698575,0.5236936682127469,0
1.3018934,0.43992363210336366,0
1.0397178,1.5605407597445757,0
1.2519323,0.7940057705271614,0
1.380944,0.14991929294948997,2
1.2696419,1.728875011631675,0
1.1851437,1.8144774748297279,0
1.2869216,1.6553371362427136,0
1.1996387,1.9822019971971976,0
1.8230873,-0.6617975157136551,2
2.1861644,-0.8906245457998337,2
1.5309347,-0.1218172766599006,2
1.2026255,1.8733842971711194,0
1.4265486,-0.009842002631113466,0
1.8679446,-0.4442937005968629,2
1.2620163,1.1766469209063726,0
0.9958571,3.939507793530343,0
1.1365057,2.7414766775706956,0
1.1327319,3.1878710987107266,0
1.1259458,2.9323115452107844,0
1.8395851,-1.25634723359849,2
1.2435418,1.7478391926539623,0
1.162709,1.7935713830781894,0
1.397961,1.7627204040996296,1
1.1528307,2.909536316708051,0
1.9882296,-0.6625405387836052,2
1.1791586,2.041257312215374,0
1.9800152,-1.1206605962055984,2
1.2168684,2.3033923987170173,0
1.8064073,0.04382850994603934,2
1.9505655,-0.6543361318187841,2
1.184183,1.4588070100285873,0
1.5102568,-0.8708445419967072,2
1.2376808,1.7780564140346906,0
1.8704267,-1.5496875646946002,2
1.2437468,0.7014829528526221,0
1.3085388,0.1625550972044438,0
1.2558727,1.918111705309723,0
1.274148,1.0414600692195932,0
1.1916039,1.017556747894274,0
1.8212165,-0.9811131431306948,2
1.2709244,-0.61150494713145,0
1.7650772,-2.1506118047274247,2
1.3314619,1.322357043638736,0
1.676934,0.028482531348578498,2
1.2172719,0.3633641950426102,0
1.9233578,-0.1125949761125937,2
1.1429136,2.0131824416465607,0
1.2377242,2.618615040169732,0
1.2051547,1.656294665779128,0
1.7780235,-0.7148930060439799,2
1.1239004,3.209387042876773,0
1.2269788,0.9230850785261072,0
1.8714834,0.1196977813269757,2
1.2666247,0.8152205819935627,0
1.3299975,1.1391218640613028,0
1.0997326,2.380379125103447,0
1.0873327,2.8421815230150558,0
1.745585,-0.13060116513074793,2
1.127763,2.5428587771841022,0
1.2011398,0.7054940854146005,0
1.240123,0.38618505238623796,0
1.8500698,-0.45773916887082977,2
1.9445405,-0.7784627665544395,2
1.2032168,1.1879070064696253,0
1.2740668,2.2771169551081094,0
1.2780384,0.03636139661009126,0
1.121141,1.730616670555957,0
1.9882332,-0.9001294833571809,2
1.2208574,0.31952209722603614,0
1.151822,2.9526541459902154,0
1.168642,0.8137965662482545,0
1.1173317,3.4118845941728773,0
1.4550751,2.039336524738743,0
1.8714226,-0.7397461648187695,2
1.6999549,-0.5083326503156789,2
1.9197627,-1.0066431369884428,2
1.8986692,-3.6392516780870126,2
1.1373051,2.741699250584823,0
1.947141,-0.9355582492745215,2
1.1570153,2.5234927358214487,0
1.4228046,0.2657836774419869,0
1.2199084,0.6181796320551417,0
0.97647494,3.9763026271475264,0
1.2811017,0.4969918416248561,0
1.2768402,1.7388272902811321,0
1.1412206,2.1613493501291163,0
1.8080976,-0.3877253407983233,2
2.0332932,-0.7643754842453184,2
1.2427996,0.1813674137548043,0
1.384436,0.39385923345280527,0
1.1062777,2.79991346776207,0
0.87939435,5.10663420953075,0
1.2131721,1.2858836470109303,0
1.6775949,-0.24127176330371514,2
1.902165,0.2852186848634938,2
1.4084191,0.21994723800109628,0
1.9510331,-0.8285361242895526,2
1.1865525,2.1669823779834796,0
1.2369065,0.3736378190031333,0
1.9074209,-0.8819609847524356,2
1.2545068,0.6319643564936386,0
1.2358555,2.042296781478526,0
1.3090708,0.764311700919786,0
1.2158103,2.244366069070063,0
1.8938675,-4.3747052933107735,2
1.8137766,-1.0364022763346161,2
1.2064383,1.3645729669399405,0
1.1251014,3.0407770818102864,0
1.1745585,1.665172241694144,0
1.9073379,-1.3874463880595775,2
1.2099197,0.3409645971408854,0
1.158113,2.7012929116002073,0
1.2390037,0.5291238302670852,0
1.1700841,1.5042956490974595,0
1.6205033,-2.258173307308396,2
1.4627689,0.8971579606301369,0
1.258374,1.1124362376068127,0
1.4143618,0.6550794535073374,0
1.927169,-1.9058926961109588,2
1.9378885,0.1261911535197634,2
2.2665684,-2.5251808943524128,2
1.2725359,0.3762681619428131,0
1.134956,1.485217330164665,0
1.2743013,1.9301634953298377,0
1.1638604,0.46795808497557967,0
1.2723573,0.6299774349288119,0
1.7595578,-0.19674111122618182,2
1.1193123,2.6088833337915953,0
1.9237714,-1.3608640442247466,2
1.8585843,-0.23092604938218783,2
1.858491,-0.06693548438193643,2
1.8455343,-1.0119797493641478,2
1.1277875,2.7974952019211194,0
1.0643588,3.2223585421062766,0
1.1681461,1.098681405693069,0
1.219533,1.2138721812614566,0
1.1597283,2.5080853059234776,0
1.2364342,-0.6586691375828115,0
1.2733288,2.0112829392925367,0
1.9776087,-1.5993264387382924,2
1.1710052,3.2378547383941174,0
1.8147361,-1.1675741176353487,2
1.1414453,2.783422047788134,0
1.9386938,-0.505677560114868,2
1.4296967,2.2574138930602503,1
1.2297866,0.45512203169781207,0
1.9968923,-1.9930435639050332,2
1.9207946,-0.6852691383820839,2
1.1752143,1.6196670332551462,0
1.257092,1.3128410489106515,0
1.2891634,2.7212754232298715,1
1.2738552,1.519635338643472,0
1.1989809,2.323893929982952,0
2.078852,-0.6967749509053012,2
1.7823774,-0.17345955905333313,2
1.1617949,1.9132226773126175,0
1.2677315,1.2421666282086683,0
1.7837927,-1.2168446251107368,2
0.9974528,4.260505256544921,0
1.9934083,-1.4623241348711702,2
1.7665778,-0.4979208801056338,2
1.038154,3.2198313365812576,0
1.9105496,0.22864785627761447,2
1.3394705,1.0968953692532066,0
1.2377555,0.7799376091570398,0
1.4504961,0.10584521515659047,0
1.2172322,1.536279905794043,0
1.1540136,2.303740238683392,0
1.8523076,-0.8013661598509271,2
1.2944363,1.3763252799503707,0
1.0768245,2.325751954379337,0
1.1905538,1.1956928557302868,0
1.854853,-0.5253139421790501,2
1.7691733,-0.23656643001427718,2
1.1962072,0.8702705139110398,0
1.9779743,-0.8272603115602885,2
1.173908,1.5431490947686128,0
1.1858395,1.6418327450754715,0
1.7914007,-0.5653168414390768,2
1.2543135,1.9024724403652855,0
1.8883444,-0.8401541030003721,2
1.0998753,2.2232828296012563,0
1.4101373,0.22319053363971142,0
1.2201927,1.0025141492060297,0
1.2532692,0.6007043260205581,0
1.2530893,0.6752058082889549,0
1.2064267,0.8400868483808658,0
1.2305276,1.2929348492223198,0
1.2717161,1.5626935468072265,0
1.1648604,2.9642501333894904,0
1.2076768,0.45644653606281743,0
1.2133049,1.1929400423260885,0
1.1874778,1.2185427919728717,0
1.1867808,1.6052154083203107,0
1.2345107,0.24576763464909318,0
1.08684,2.8243228225232624,0
1.4005878,1.9173633714930938,1
2.0319247,-0.5176080562701064,2
1.3573594,0.6136055918248918,0
1.3463377,0.5470432080763733,0
1.1459028,1.2923053688171764,0
1.2387424,0.5076363076834254,0
1.2367407,1.1825771122843496,0
1.2531492,0.4431146716311606,0
2.0219867,0.4253105430218228,2
1.7441627,-0.7738040579133783,2
1.2321297,1.1450953531430788,0
1.1751289,1.8718629562953961,0
1.3109516,0.4933466933879947,0
1.1696619,2.5736927923735298,0
1.9131263,-1.4987295649473453,2
1.2976505,0.6285239075074506,0
1.2803993,0.30716837020530546,0
1.1293285,1.7029151415665018,0
2.005229,-0.34365540377360204,2
1.5112327,-0.08661803113717047,2
1.1428332,0.5294785305017006,0
1.8746074,-0.6628723044459047,2
1.3007576,1.0914797921391,0
1.2538402,1.9272249383067919,0
1.2240744,2.5393122420949603,0
1.415252,0.28037528110799714,0
1.2540461,1.6825697410580507,0
1.048253,3.5765648937485435,0
1.1826222,1.8467121001648683,0
1.2292528,2.203440752768595,0
1.2516271,2.2358736614687733,0
1.2069753,2.325346828992079,0
1.2275832,2.4558176084879006,0
1.9695606,0.08603412685783471,2
1.3176645,0.8453047724536278,0
1.1445904,2.8619695307345157,0
1.2633897,1.4701026712494756,0
1.2212809,1.3404092976450628,0
1.5336407,1.5902136128436233,1
1.3079032,2.17793409387339,0
1.9275985,-0.6228388418021645,2
1.2768621,1.6600762902658717,0
1.5119655,2.699506755590748,1
1.2239387,0.8099243812961078,0
1.1247911,2.1415365426309227,0
1.1877347,0.35293334923465863,0
1.1397233,2.1971184236947177,0
1.2012783,2.307452396532278,0
1.0811232,3.0085300331683276,0
2.0258532,0.12270271626311426,2
1.9490218,-0.18362606166536263,2
1.7595669,-1.7806628630532169,2
1.227762,2.001919370272166,0
1.9634051,-1.0415240432064379,2
1.7694169,-0.6178976952695913,2
1.3164333,-0.13092145398745236,0
1.7167164,-0.12038422472981532,2
1.6274973,2.094382077023458,1
1.1864585,1.390273461465136,0
1.746133,-3.3374777209843067,2
1.8969258,-0.9209973030038827,2
1.8664564,-0.14154614976393357,2
1.2180848,1.1488529853935185,0
1.332614,0.26225277636690264,0
1.1716456,1.6089953254413603,0
1.174175,0.888294842025789,0
1.2116755,1.8325145741464113,0
1.892155,-0.5020382031515033,2
1.2866775,0.8224189823309005,0
1.2246892,2.816534894279999,1
1.771686,-1.1994452618888247,2
1.8497524,0.03129371316182856,2
1.9154326,-1.8337478351422698,2
1.349177,0.5815125531340244,0
1.9623599,-1.7856032686256846,2
1.0796412,2.94256141367274,0
1.2546108,0.9121081589151396,0
1.2473421,2.5291386615367735,0
1.1591619,3.6760034100821652,0
0.9851858,4.358107926043495,0
1.1693568,2.7395635206049573,0
1.3055433,0.5143845055447146,0
1.177203,1.4423947314702772,0
1.2350829,1.7477889126646233,0
1.6386819,-1.9049287231615282,2
1.7039037,-2.0967317264065524,2
1.3226427,0.9528550760342861,0
1.095763,1.8164478695893396,0
1.023094,3.495048270016791,0
1.7380991,-3.2257694405920923,2
1.165113,2.2208713872314902,0
1.6218145,2.1209011995671205,1
1.939464,-1.3593249588196314,2
1.8052771,-1.952146152115442,2
1.088654,3.4184862272437866,0
1.2101525,1.295363183204455,0
1.1690112,0.9921399193416308,0
1.2122784,1.9523248336908265,0
1.8208563,-0.7041578329840316,2
1.2182868,1.6786540473039586,0
1.160157,2.717575100769904,0
1.226636,2.1263026149895246,0
1.1848856,2.134750255431578,0
1.2048992,1.1898979274677826,0
1.8535321,-0.3853184604779114,2
2.0114212,-1.7569784027200361,2
1.4675847,0.2835726461971073,0
1.9528121,-0.8381377836208547,2
1.1773735,1.4208659632823544,0
1.2323794,0.5788510079980438,0
1.6063037,2.573286523060803,1
1.9971797,-0.377907079384594,2
1.2476459,-0.07958523784190034,0
1.8310268,-3.322683650874085,2
1.1480186,2.3034999500335815,0
1.1822402,1.5541503686069997,0
1.2235109,1.5299480448911988,0
1.0797031,3.3325911446570684,0
1.2505269,1.656894802199979,0
1.7248511,-2.8185901417790413,2
1.9137526,-0.8022466422668306,2
1.1797795,2.1820059639038654,0
1.765646,1.5292765733780216,1
1.2634362,0.49348863205789695,0
1.2678679,1.3069580424832299,0
1.9776367,-0.5729723775069402,2
0.9558157,4.344098815390774,0
1.1876682,2.81270113049472,0
1.2300848,0.6805431052338495,0
1.6856776,-0.26438285472937983,2
1.7637788,0.30532806014923836,2
1.7026534,-0.32432425740636145,2
1.3178824,0.7317028467371021,0
1.9182599,-2.947667398640483,2
1.2239517,2.3702081966143145,0
1.1754043,2.1565404542139714,0
1.6929692,-1.619702945256574,2
1.8054746,-1.0924495496727218,2
1.2839954,0.09349089121581106,0
1.9446651,-3.2605315713309286,2
1.2760882,0.6067314032491156,0
1.9540156,-1.5260869177010457,2
1.2765707,0.8756129888916812,0
1.9865457,-0.5413222445709793,2
1.0588747,3.9494275583350587,0
1.8841285,-1.3133644669288496,2
1.828288,-0.36922150495441,2
1.3817948,0.3925563069698645,0
1.1985673,1.6292096716407136,0
1.2454014,0.5237372045674119,0
1.7909188,-0.9232893745808957,2
1.1566322,1.2485308504194266,0
1.2470261,1.042471054813251,0
1.1699722,1.0427680366684102,0
1.2521857,0.9814638334137441,0
1.8618735,-3.9828564572391176,2
2.0117035,-0.904816187091947,2
1.1797556,1.4245961170422465,0
1.7563128,-0.6883724491295851,2
1.189744,2.3183143739433345,0
1.1761581,2.3767355111129285,0
1.3076078,0.15449104478390396,0
1.9525565,-0.01895251721480447,2
1.2034364,1.7997960024296582,0
1.8416479,0.19205054207666666,2
1.3022233,0.38311534919811663,0
1.2109491,0.19012763452059359,0
1.2248104,1.0871150208302596,0
1.2760376,1.1044436139280613,0
1.1348209,1.7124468146955056,0
1.6826555,1.5620043298184743,1
1.1360505,2.189062824157013,0
1.2810392,0.3886665759753163,0
1.934908,-0.5273304713549329,2
1.9822323,-0.8859825912852619,2
1.2594386,0.8352558229403585,0
1.2831669,1.1723451384956731,0
1.9257712,-0.23982338097913658,2
1.1919798,1.7600174785707037,0
1.2353995,1.1946532939654648,0
1.6490086,-0.22540880969981503,2
1.96929,-0.6141790008729345,2
1.9346029,-1.1955469658036162,2
1.7926018,-2.622720601779454,2
1.1635661,2.2397797449288097,0
1.8756195,-0.05327713606761841,2
1.9272068,-1.0572772040113798,2
1.9244754,-0.3336546316927676,2
1.155929,1.9367831940215168,0
1.8578737,-2.1326702663082115,2
1.2651112,0.9840617762130066,0
1.2437729,0.7403221777764586,0
1.2960554,0.5595370977188635,0
1.1410803,2.6245865596312012,0
1.2857953,-0.7614453938761574,0
2.044718,-0.2182995232915704,2
1.3893228,0.2450917644448697,0
1.8974082,-0.8660998137726452,2
1.8189576,-1.5035031427254528,2
1.2296923,1.9724834120303718,0
1.3213576,0.8720955489630093,0
1.0902697,2.7474022254314328,0
1.3242612,1.8667318835498201,0
1.1437156,2.0378959270479404,0
1.5332332,-0.07992680186315934,2
1.1146789,2.798985224677409,0
1.8219081,-2.779909853409826,2
1.1222807,2.4100462709005757,0
1.1713387,2.161916209989529,0
1.0039961,3.832313526290838,0
1.2626283,0.4437019463968227,0
1.8493853,0.0323713602447439,2
1.9199607,0.304291659188994,2
1.9505466,-0.7893111132458814,2
1.1561565,0.7679337161611923,0
1.2878064,0.12285820994091048,0
1.1662604,1.9345814793762592,0
1.4226058,1.8809221977873434,1
1.4254743,0.20115095372199293,0
2.0316532,0.0006296724249173501,2
1.8480151,0.04197920357407124,2
1.9588095,-0.4027888316158631,2
1.1925218,0.9330012249546861,0
1.2877693,2.1791545085442294,0
1.1992904,2.0331875391762835,0
1.1655014,1.7558291305669378,0
1.1639066,1.935828047774055,0
1.198049,2.0162430057876874,0
1.2309958,0.4311979918994,0
2.1178544,-0.17445394602252548,2
1.5233841,-2.407786249574626,2
1.2159388,2.3353419564715603,0
1.1618997,1.5944415682464548,0
1.3768089,0.4717453816264348,0
1.1700833,1.0227203910534013,0
1.8191102,-1.376204208348414,2
1.2963079,0.5506911797641098,0
1.193308,1.948078476927694,0
1.1292812,1.902692137161508,0
1.8431681,-1.1526292916496745,2
1.3980355,3.10235305190558,1
1.6301308,2.8338582847095095,1
1.2426486,0.01600640567877144,0
1.5428178,-0.6582205449997561,2
0.9941954,3.591182891452793,0
1.2738415,0.6781801624688751,0
1.9988827,-0.7072294094478198,2
1.9680705,-0.21822101784884287,2
1.062132,3.833719674642702,0
1.8831786,-0.9990482779478059,2
1.9889493,-0.2506564255423713,2
1.5119092,1.4162560276496483,1
1.7644985,0.9787851165078486,2
1.0560519,2.8235642303896125,0
1.1862125,3.262873433488232,0
1.4843699,0.508501423986276,2
1.1304172,1.5593459099662246,0
1.1939696,1.7922835147521454,0
1.1910651,2.0986601434026513,0
1.811712,-2.2622401677492547,2
1.2204643,1.3469766577581272,0
1.162937,1.9300649346067713,0
1.4404207,1.3642757062414335,0
1.4661022,0.05827483640938741,0
1.5006382,0.5948004728136032,0
1.8334628,-1.099808923898688,2
1.1917632,3.0796755609188065,0
2.0673711,-1.0225312992070341,2
1.2812158,1.457762477946592,0
1.3132697,0.2965239280206905,0
1.2041178,3.127424179940157,0
1.8599532,-0.22869490732724723,2
1.6194664,-2.53343653683207,2
1.372139,0.24178393667202694,0
1.9076266,-1.5205001290529088,2
1.7320524,1.4335573204708365,1
1.2499123,1.158297348407096,0
1.2035401,1.3942480882125665,0
1.2737672,1.3917785508367628,0
1.1918075,1.5052668883495148,0
1.2569909,1.2240171913310556,1
1.3114815,0.6205063342449816,0
1.2856522,0.6614705920863703,0
1.1522111,2.093743091647313,0
1.3694308,1.3108928688892587,1
1.2817334,0.5316232884982939,0
1.9659991,-0.4080906225418711,2
1.9724424,-0.9244560505742119,2
1.1993905,1.2638623269470015,0
1.2177659,1.2767447221952408,0
1.179849,1.1296269726925616,0
1.3209713,1.6023403421440163,0
1.1447852,2.335141139615351,0
1.2444836,1.498281662666856,0
1.9038105,-0.8179895012177835,2
1.9167097,-1.3974746131201214,2
1.1654058,1.528730115956435,0
1.8840257,-0.1550996242307788,2
1.3649001,0.4461915080592318,0
1.9782673,-1.1360982900064887,2
1.305431,1.8805180388469953,0
1.2646435,1.4225514307871596,0
1.1773036,1.6993669460103242,0
1.9334332,-2.8256887332138363,2
1.3333877,0.7491547598374768,0
1.3875959,2.1615160356610525,1
1.0559915,3.608024741365617,0
1.3314646,0.2884900306063513,0
1.6893188,-0.9052537531780636,2
1.793188,-2.9938377435947148,2
1.4694612,2.2160859634409023,1
1.1893866,1.6291656911060317,0
1.3378782,1.039698025190354,0
1.123764,3.1053447044608404,0
2.0188246,-0.5005332419031969,2
1.3869524,0.8922779179155322,0
1.3228145,0.4218863095366307,0
1.2464722,1.708460948122445,0
1.3654937,0.09171890187069286,0
1.3164295,0.7392151701229416,0
1.8715434,-1.4459577355285322,2
1.1771336,1.7975610134873943,0
1.2544012,0.9714034533283457,0
1.3899541,1.5655168096399357,0
1.8348482,-1.4310219010523162,2
1.2292887,1.6098729729726948,0
1.1815122,2.0830328829022666,0
1.1812682,1.7936805018977273,0
1.1976929,1.5669474301446469,0
1.9970667,0.4155044549586675,2
1.700786,-1.440852988118003,2
1.2076327,0.14388906769864573,0
1.3377514,0.5082883825091873,0
1.7042413,-0.8274279863362024,2
1.8501269,-1.90200084067913,2
1.2717928,2.1104742489693096,0
1.1443394,3.0740450722293504,0
1.7595564,-0.04883899962189113,2
1.1670519,2.364780909076643,0
1.1533161,2.231579034508861,0
1.2554651,0.7994491761098366,0
1.2122039,2.0064525202483523,0
1.2043064,1.4891579510702486,0
1.8526068,-0.9154043383855053,2
1.0755836,2.1038324948491023,0
1.1693205,2.7801216028120916,0
1.2698205,0.4002220426040381,0
1.1347761,1.8553207723718492,0
1.9135387,-0.7027237712533693,2
1.7848189,-1.9353765895274695,2
1.753082,-3.10503450663688,2
1.1865778,2.246039582597943,0
1.2104485,0.11375743337840845,0
1.2024873,1.343035393410031,0
1.1908715,0.2090674953307997,0
1.955543,-0.2254212965637583,2
1.2976277,0.7073131141867469,0
1.2196853,0.8311797845050329,0
1.2966769,0.8718134075654108,0
1.1740246,2.051928037923474,0
1.2519937,1.568272614637589,0
1.1351086,2.5427714129770735,0
1.7157753,-0.30967649490939214,2
1.2710285,0.8781379466729881,0
1.1327541,0.7891003128833405,0
1.2806004,0.1633332186142087,0
1.7594589,-2.6541212228353404,2
1.1209191,2.1647419555508556,0
1.0951103,2.67428819752813,0
1.2438122,0.6975272969576762,0
1.8169794,1.4310446935764105,1
1.7994268,-0.3836710508316046,2
1.8953402,-0.7256402620659819,2
1.2447333,0.1413518059789212,0
1.6191343,0.7773188030902215,2
1.312642,1.349167474461164,0
1.2506928,1.0232303563735652,0
1.1546674,2.015458311678166,0
2.2331316,-0.3744071690747367,2
1.2694638,0.01979219117974633,0
1.7033681,0.015170670280091466,2
1.2394228,0.4746133426241579,0
1.2127111,1.750357824613087,0
1.2100978,1.0872764304113178,0
1.8998045,-0.6824119125383813,2
1.8268359,-2.4714590132846745,2
1.221833,0.7574960238542237,0
1.177627,1.9948138379255944,0
1.8998436,-0.0039059017975485136,2
1.2135677,2.5500385075437064,0
1.9586385,-0.8936532348386794,2
1.1422522,3.0103421093251086,0
1.2899046,0.4052593971686097,0
1.4236214,1.5644982830284744,0
1.1684127,0.9851745023252212,0
1.9518499,0.06745900749337304,2
2.0201437,-0.7894108144531333,2
1.7840585,-0.3688390580860392,2
1.1979398,2.546252661733845,0
1.2807293,-0.09819972401172063,0
1.3458848,0.043329471918042345,0
1.183022,1.508841230519783,0
1.2477146,2.0292723064466847,0
1.1869452,0.7668319808045467,0
1.2920405,1.1356418078123967,0
1.9447283,-0.7080633374977782,2
2.040582,-0.9557707369146965,2
1.2414274,2.266838985810247,0
1.9552099,-0.005775296715346437,2
1.070918,1.537461945254784,0
1.1506689,1.7089617569316458,0
1.1851754,1.9945028001530407,0
1.7711583,-1.3903904358523858,2
1.187198,1.1126562226456713,0
1.3336737,0.3025326733594248,0
1.2445048,0.6974965582620616,0
1.971306,-1.8082234905534298,2
1.2427038,2.15154452326765,0
1.3301765,1.9363199124259767,1
1.0691214,2.9815210171165765,0
1.2851359,0.2585954450685526,0
1.2425796,1.4938914414283846,0
1.9288894,-0.18722625228042203,2
1.21262,1.0722857731988442,0
1.2128812,1.6868803734762043,0
1.2793516,1.1543159543132648,0
1.2143161,1.0847086582514587,0
1.823811,-1.3965396697987653,2
1.4062213,1.0768961537005468,1
1.2751923,1.289153133669812,0
1.8337426,-1.3704275724344543,2
1.2216564,1.8227452490536729,0
1.8882459,-2.073675542095438,2
1.3332673,0.7108336882994025,0
1.9314104,-1.2119186843641667,2
1.9051933,-0.2607921232967553,2
0.98616236,4.0148286708252,0
1.3799489,0.35528403268249836,0
0.9472578,4.630834318993989,0
1.9713945,-0.934934182476089,2
1.1951752,2.427571376958611,0
1.8372587,0.19657893398550635,2
1.822308,-0.25132041296001695,2
1.1187505,2.869400739963599,0
1.2865707,0.9687759701225312,0
1.2329551,2.1550015072698083,0
1.2592696,1.3613743172216797,0
1.0261129,3.2183403668568356,0
1.785999,-2.5367515672989205,2
1.254619,0.6466840064678512,0
1.27477,2.304198525584183,0
1.9159396,-0.9766844735037675,2
1.911877,-0.5538360624284863,2
1.3037498,1.0986907467548512,0
1.4035927,-0.15305353509945419,0
1.8831066,-1.0322678625003858,2
1.2330679,0.6241164108323327,0
1.8920877,-1.8373082652885981,2
1.3008008,1.1283147868516,0
1.1445327,2.3937686568734895,0
1.3638492,0.7542610970276745,0
1.8085722,-0.30444127501110707,2
0.99694794,3.7669548058206574,0
1.9325379,-0.4651454580208919,2
1.8724003,-0.6165120046729109,2
1.8473096,-1.8620083847863196,2
1.2776291,1.0969137703555059,0
1.1684232,0.9720625375559462,0
1.2800564,0.6753831233506564,0
2.0257313,-1.3298640721164527,2
1.8355373,-1.7434799209786394,2
1.1134304,2.1905201457499843,0
1.9492582,0.36119194494135787,2
1.2312689,0.8965409552820942,0
2.0261292,-0.6486542591201095,2
1.1804839,1.2585842804108243,0
1.2136089,1.9576871081299276,0
1.1538601,1.5134774743400985,0
1.90174,-0.032224896242331734,2
1.3099693,0.7632127542356468,0
1.135465,2.092615263877943,0
1.2910955,1.0368931064065816,0
1.9524906,-1.3037341941519585,2
1.1143074,2.291698878983545,0
1.2139544,0.37747768520561775,0
1.9180266,-2.6331623549048864,2
1.2439163,0.9294925253785227,0
1.1821157,1.5939149759844211,0
1.9345765,-0.8791489875644298,2
1.2817361,0.21875604653320369,0
1.1494237,1.726370012527479,0
1.1174244,2.9967496768041686,0
1.6089028,-1.2286698616816516,2
1.3032562,0.4693291590414993,0
1.1993358,1.4104331523088696,0
1.1835611,1.310922498530372,0
1.2190354,0.24379387974984526,0
1.1726378,1.4691444504865423,0
1.7727621,-1.346310740627617,2
1.0188057,2.7906027316020596,0
1.8524886,-0.3929590404393471,2
1.8772459,-0.601740583042658,2
1.9015441,0.09296254586470144,2
1.0915308,2.745128893506455,0
1.1269041,2.2166808221180996,0
1.1909382,1.8574507830728548,0
1.188736,0.8306317757996976,0
1.8793471,-1.6966417804009697,2
1.8936512,0.5028515799708361,2
1.2126684,1.4733153555147251,0
1.4792799,0.3942564224703185,0
1.9414008,-1.0682222371489947,2
1.8847078,-0.4567070298519321,2
1.0584269,3.6792735556447624,0
1.0346719,3.972539300912952,0
1.4256886,0.2525780349731233,0
1.1716897,2.016205409861135,0
1.0798658,3.7331542531231077,0
1.2706617,1.9503179350099433,0
1.1609563,2.0079483298731082,0
1.2722634,0.08749878785908216,0
1.1506311,2.70981664407834,0
1.4487872,0.25931927746645456,0
2.0138285,-0.05234717360589167,2
1.0039518,2.202209211795897,0
1.4383283,0.24239201425227722,0
0.9296769,4.556924320323949,0
1.2696203,0.4985112141745616,0
1.1963521,2.3798662263519823,0
1.1768582,2.674431896600958,0
1.1984495,0.7965123283619243,0
1.9343021,-1.5612633589349796,2
1.9940027,-0.6550691037819356,2
2.0162137,-0.7023101204046505,2
1.8754559,-1.1439029152824207,2
1.9457655,0.22579107965290254,2
1.2582182,0.814673934032295,0
1.3125824,1.9231176248034407,0
1.1503232,0.9650169885137375,0
1.2427473,0.7465024180735591,0
2.046638,-0.7211579173228259,2
1.9412559,-0.942206586294918,2
1.2669438,-0.41434586288502817,0
1.138667,2.624595361647362,0
2.0221488,-0.133574053759532,2
1.579708,2.500646746473856,1
1.8646244,-1.0777441143253808,2
1.873783,-0.8884825009170838,2
1.2078102,2.0574650758570314,0
1.8362573,-1.8421016755604922,2
1.8569641,-0.3070795866960237,2
1.2647784,0.3304995763356747,0
1.8889607,-1.1469085784520308,2
1.0692449,2.6763151285435454,0
1.3047209,0.629130228958284,0
1.310495,1.1904278978531166,0
2.001864,-0.5210124307452288,2
1.924891,-1.1705004083552906,2
1.3203174,0.40420938688114705,0
1.2738687,0.2597270861059102,0
1.2470682,1.9133296938959314,0
1.1845305,2.666486034753599,0
1.9494107,-3.1862266454117947,2
1.2272508,2.1950972325609452,0
1.8120139,-1.066843141549796,2
1.1588618,0.8714844876634936,0
1.8839388,0.02006502353613292,2
2.0032077,-0.3479640964461988,2
2.0886989,-0.703897520281277,2
1.2912574,0.7205702661044855,0
1.9666531,-1.2082758578189456,2
1.2108746,0.7980138797126974,0
1.18044,0.324224866944616,0
1.9584728,0.24275307041045358,2
1.9468815,-0.8272053576622496,2
1.3064458,0.7475840217976375,0
1.0811024,4.087498866394379,0
1.6973553,0.4279841748915014,2
1.1104416,2.2267146888462586,0
1.223123,1.0680441103236242,0
1.3231945,0.32898724344260766,0
1.1046717,2.7197318775602737,0
1.9671862,-2.299520757571741,2
1.1765503,2.0903988049408633,0
1.238739,0.7165840812345616,0
1.9569539,-0.9819850474339755,2
1.8834317,0.09976397085081885,2
1.2924535,0.8013357568223947,0
1.1613778,2.2455920715845052,0
1.1740459,2.606377940736267,0
1.9604428,0.26241286856721513,2
1.0540905,4.150633959803276,0
1.2214715,1.4928905729099915,0
1.694754,-1.6673631947854868,2
1.1798557,1.8541090754056306,0
1.8741486,-1.092477444060429,2
1.3000268,1.3685519640755954,0
1.2031056,0.6682386726348796,0
1.726867,-0.466260834365333,2
1.9703687,0.2093992628642797,2
2.0582945,-1.1441704572198172,2
1.8072035,-3.3932019471015358,2
1.7226783,-0.10944130971630103,2
1.2550179,1.0620273581100488,0
1.4883997,1.7075369435535848,1
1.9475942,-1.6366520972102754,2
1.2017229,2.2001870157466255,0
1.9425178,-0.2813970550796106,2
