log_sqred_OIII_5007_EQW,D4000_N,log(OIII_5007/H_BETA),log(NII_6584/H_ALPHA),Target_class
-0.6146954751994829,1.9243574,-0.21319006,0.1929622,PASS
1.056088406251071,1.3641773,-0.39329132,-0.5356348,SF
-0.7682553312341788,1.9381754,-0.31312495,-0.0812669,PASS
0.5681620284356848,1.2303611,-0.6021515,-0.4504978,SF
0.5499501101897549,1.2455142,-0.30884612,-0.51634175,SF
0.9359975600995246,1.1965197,-0.6334989,-0.4196626,SF
2.3593746868367123,1.1727566,-0.08732407,-0.6321141,SF
-0.0907022656779998,1.4223057,-0.51613367,-0.34791175,SF
2.364805449732931,1.1798991,0.092461176,-0.72252834,SF
2.455890583739864,1.2427269,0.29810104,-0.8489349,SF
0.528443917851926,1.2507304,-0.408861,-0.51265293,SF
0.41157977510907495,1.3037938,-0.6695354,-0.40660688,SF
2.6750956567318065,1.2161647,0.28852573,-0.86098695,SF
1.8160326355900498,1.1942049,-0.064300776,-0.6404042,SF
3.3614897257035685,1.1303915,0.26521686,-0.65199286,SF
-0.3252030880479296,1.98245,0.19818042,-0.20144719,PASS
-0.2970401905637176,1.5467261,0.84100324,-0.12536016,PASS
-0.7484789790921038,1.9813614,-0.6675976,-0.10240256,PASS
0.902503971959644,1.250686,-0.390592,-0.48753878,SF
1.7321814788178775,1.1781093,0.08403335,-0.7422489,SF
-0.5059072230954418,1.9735115,-0.19779432,-0.12409041,PASS
0.8251425988011865,1.2822688,-0.44732815,-0.40880972,SF
0.6923151133262619,1.1834484,-0.67713445,-0.48866346,SF
1.136340367504379,1.2378954,-0.25631756,-0.5715219,SF
-0.17574287163202254,1.205262,-0.8679811,-0.4537146,SF
2.03646917729512,1.1841409,0.07821883,-0.74595535,SF
0.6370058381993399,1.2988734,-0.114943616,-0.50819623,SF
1.2530345254210753,1.2078371,-0.2878566,-0.51233125,SF
0.5780333605650934,1.2282909,-0.71471643,-0.45894736,SF
0.46949445321212413,1.2474974,-0.7035174,-0.487112,SF
-0.009736529108643166,1.9111706,-0.09562167,-0.1104222,PASS
-0.04326265910149054,1.6823255,0.10744655,-0.25887787,PASS
0.48303887191640676,1.345422,-0.39814347,-0.42696702,SF
3.767428911166336,1.0900514,0.45169616,-1.0598265,SF
2.7719260697505317,1.1452451,0.1813147,-0.7531703,SF
0.7488251634922848,1.296862,-0.5955762,-0.3785025,SF
0.8183082170483651,1.3610129,-0.49090934,-0.34536353,SF
0.7942916190878135,1.2903074,-0.6263716,-0.3468373,SF
1.6686686897800527,1.2169008,-0.2981636,-0.4104246,SF
0.5900808756631695,1.3440436,-0.47713476,-0.43386656,SF
0.9575070964287651,1.2293985,-0.123678125,-0.69461703,SF
0.020229920770141175,1.2449796,-0.73700744,-0.40607446,SF
2.3096638660821043,1.134842,0.11884246,-0.8000586,SF
0.9970302958153191,1.2411902,-0.26876986,-0.51897013,SF
0.3547958151580589,1.2889724,-0.5955552,-0.28680265,SF
-0.03100607765095706,1.2503678,-0.70758015,-0.4718732,SF
1.1016143384067547,1.2925186,-0.26895496,-0.42451057,SF
2.1750911574363156,1.352826,0.33895987,-0.29201078,AGN
2.565023221722861,1.1898597,0.4802322,-1.0415881,SF
2.764106056116488,1.1259356,0.25005767,-0.90071654,SF
-0.46952505383627136,1.8614508,-0.023421906,0.0016221397,PASS
-0.8929372546652116,1.7898092,-0.21238844,-0.0359443,PASS
-0.09880908780908723,1.2676296,-0.69454503,-0.475783,SF
0.8624294546543865,1.4013699,-0.16474374,-0.4435858,SF
2.3082874738211987,1.2108364,-0.015372064,-0.5885432,SF
-0.5893975792404409,2.007702,-0.11623221,0.0058319666,PASS
2.3514248940251785,1.1410246,0.06813257,-0.6747936,SF
2.219402248307865,1.1767678,0.19859932,-0.8194692,SF
0.6241615446450782,1.4688957,-0.5482475,-0.23655908,SF
2.4315505681036105,1.1166193,0.15112434,-0.77897495,SF
1.428173057312724,1.1871203,0.036786918,-0.8311509,SF
2.604530649824194,1.1700184,0.32414815,-0.7141229,SF
0.10875415481325229,1.264,-0.6185898,-0.4218352,SF
0.1986105743653411,1.6355112,0.18773535,0.1463353,PASS
0.1457396462146995,1.2918409,-0.7604808,-0.45896515,SF
-0.5523063915771677,1.8806728,-0.029150905,-0.1032747,PASS
0.0736751400459514,1.9988017,-0.00813036,0.13226166,PASS
0.9567966291979187,1.2485071,-0.63907635,-0.3856953,SF
0.4905637257505323,1.361452,-0.5875679,-0.3486857,SF
1.8661870220547716,1.160573,-0.13549031,-0.55752575,SF
0.6888589441346085,1.8588905,0.32606146,0.0921711,PASS
0.22390714830354136,1.5206779,0.27671555,-0.32107136,PASS
0.8804622649462965,1.2379816,-0.38718265,-0.5366472,SF
2.1385090869355294,1.1582681,-0.046921022,-0.63440716,SF
2.4938065810517087,1.1569377,0.12147663,-0.8346053,SF
3.063623658823865,1.1215515,0.3225488,-0.96534336,SF
1.2725313546439223,1.2203174,-0.43787783,-0.5160266,SF
1.629534611321854,1.1912942,0.10958248,-0.76562494,SF
0.8590792024635018,1.268382,-0.2906215,-0.4731199,SF
3.044283165256096,1.1225753,0.34376216,-0.9865692,SF
1.1225720061508706,1.3487507,-0.38350683,-0.5793928,SF
2.013646429729703,1.1804883,0.0032502676,-0.6350094,SF
3.3266344781353334,1.1445558,0.40656334,-0.8864155,SF
0.5411960484754491,1.3037289,-0.5761849,-0.38888264,SF
-0.7180944138138745,1.8116068,-0.35065624,-0.11426807,PASS
1.0653274816193006,1.2233615,-0.3197409,-0.5226066,SF
1.6936764824763266,1.3242937,-0.04820405,-0.6792222,SF
0.4855866212758341,1.2234169,-0.76161337,-0.41755873,SF
2.8167304959671893,1.1360934,0.34358427,-1.0165366,SF
1.759996295808457,1.2186509,0.01758693,-0.7519205,SF
0.5610832626499245,1.2222923,-0.3863768,-0.50756156,SF
2.1304391655047774,1.2426662,0.07884639,-0.67888093,SF
-0.046961514199918175,1.7654892,-0.13315141,-0.505991,PASS
3.3753971765995194,1.117103,0.3807796,-0.9836324,SF
1.4442516927422235,1.2374063,-0.2390481,-0.5596561,SF
1.190124677948143,1.2136157,-0.46451116,-0.5021007,SF
0.8038150496574407,1.2144667,-0.39490664,-0.44971758,SF
1.8935862619669352,1.1569453,-0.08941582,-0.65939754,SF
0.2957427149724392,1.305859,-0.7662612,-0.46391422,SF
0.8589720066347838,1.1943533,-0.68333197,-0.4491778,SF
1.6023403421440163,1.3209713,-0.05228056,-0.6761353,SF
1.0137800346692423,1.3294009,-0.10690382,-0.59954476,SF
2.4353086769314496,1.1599318,0.035179317,-0.71848977,SF
0.029069133998294628,1.4457684,-0.5617093,-0.33488023,SF
0.10013805191376907,1.2800293,-0.21612969,-0.4398353,SF
-0.2597359183505243,1.9795899,-0.115686946,-0.0049633626,PASS
0.6841150056452102,1.2647377,-0.31587762,-0.5582057,SF
2.1210264897117255,1.1311228,0.15290818,-0.89754367,SF
1.089059627300755,1.1704489,-0.50939953,-0.5174277,SF
1.8009705141541068,1.245027,0.038615827,-0.8086245,SF
3.292278412839114,1.041484,0.19695733,-0.86696094,SF
1.7531731719575554,1.2153754,-0.08993039,-0.54630595,SF
1.1052065964506792,1.212603,-0.36964005,-0.5096216,SF
0.6878163762983251,1.3037711,-0.52172846,-0.31076387,SF
1.8610564573830373,1.1778828,-0.08427524,-0.6176958,SF
1.3914854001569477,1.200066,-0.3602021,-0.5468414,SF
0.8866949811913509,1.2443131,-0.5342158,-0.5312088,SF
2.124252186073694,1.6134015,0.8175004,0.19907248,AGN
0.31223449342514176,1.4644129,-0.54018605,-0.3072046,SF
0.19707391168573068,1.397611,-0.52981114,-0.3659239,SF
0.8786083747683664,1.2916138,-0.35602906,-0.4810052,SF
1.9608919798004267,1.2030501,-0.050057612,-0.7222827,SF
0.5368517439687728,1.24856,-0.7104197,-0.45968574,SF
1.4127317054398134,1.3284812,-0.044332575,-0.5106678,SF
0.6873327912466192,1.3384151,-0.5183365,-0.31119826,SF
2.8061182982822364,1.0883746,0.21772169,-0.8118637,SF
-0.47422853893581873,1.8162993,-0.07515644,-0.66212636,PASS
2.166137794335924,1.200361,0.021312332,-0.662068,SF
2.09274751124026,1.1428045,0.09180721,-0.74689865,SF
-0.9280662870633305,1.8388859,-0.12639393,0.0350906,PASS
-0.8909478833509936,1.9468299,-0.43942386,-0.27090165,PASS
0.2221060943207851,1.3768377,-0.68405515,-0.3314823,SF
0.009253297170562454,1.7221202,0.009079044,0.12274896,PASS
0.14250327804626364,1.9417591,0.09387258,-0.15285751,PASS
1.2787575377735418,1.1588587,-0.32191402,-0.5258761,SF
1.1432740900640364,1.6429167,-0.10314459,-0.31803897,PASS
4.27918855676658,1.0140781,0.57503426,-1.2601985,SF
0.8672229510508199,1.2601024,-0.5324569,-0.51599926,SF
-0.7996911355156628,1.6171007,-0.42764595,-0.27001953,PASS
-0.14055986325392256,1.4588952,-0.5915979,-0.36731803,SF
2.5947321515721704,1.1316842,0.22007713,-0.87187153,SF
-0.7990802282787199,1.5840062,-0.1067103,-0.19945,PASS
-0.16149822745904902,2.0068212,0.013579781,0.3685583,PASS
-0.9323057863402536,1.5782988,-1.0950049,-0.44276178,PASS
1.972823315776403,1.2146789,0.13263646,-0.83350384,SF
0.506775126895882,1.3046075,-0.6057355,-0.47192305,SF
2.065738548168264,1.2895536,0.095721945,-0.69274276,SF
0.93606307934736,1.2211004,-0.6467085,-0.49593228,SF
1.347545696964439,1.166394,-0.591347,-0.41653025,SF
0.7246585519812461,1.238096,-0.51203144,-0.49270362,SF
0.7925337510189673,1.2314644,-0.45413274,-0.43070382,SF
0.056551126846956734,1.223884,-0.7636089,-0.41592613,SF
-0.17770529851393688,1.7251456,-0.090736225,-0.98025995,PASS
0.4014993047878205,1.2613829,-0.6141836,-0.47319824,SF
1.42711682410782,1.2215496,-0.17186534,-0.45682156,SF
0.9507128427912471,1.3901465,-0.40154344,-0.41547018,SF
-0.30079808720471995,2.0529435,-0.1305916,0.2845048,PASS
1.145899489904743,1.16098,-0.28991657,-0.509074,SF
1.8763731432220234,1.0711108,0.18066114,-0.66098285,SF
1.3815678057819576,1.1868252,-0.46419346,-0.54530776,SF
-0.46925699690815287,1.7671171,-0.12224163,-0.51871246,PASS
1.3976865174262272,1.2105136,-0.07691234,-0.6550848,SF
1.2591255970240827,1.2001963,-0.47106838,-0.38368222,SF
0.15419180906628346,1.2863606,-0.58948344,-0.4844214,SF
0.6898599098612375,1.2208238,-0.51803595,-0.5242707,SF
-0.25834929466036805,1.792633,0.0049964944,-0.075454615,PASS
1.4187331275772965,1.1849778,-0.28160033,-0.5851686,SF
2.644724514977624,1.1201528,0.1885829,-0.7991097,SF
4.349655304662851,0.93612033,0.5673145,-1.3832548,SF
2.0030707601761204,1.2561194,-0.042836968,-0.667219,SF
2.715594292405102,1.1758152,0.23887293,-0.840099,SF
1.1073264069100628,1.2476237,-0.5547582,-0.44601068,SF
1.4948068964397503,1.1657677,0.0055693295,-0.7039042,SF
0.7678277572747988,1.2530131,-0.50900555,-0.27951407,SF
2.1413504773269345,1.2279428,0.10003747,-0.6783308,SF
1.704185109247414,1.2599463,-0.18056451,-0.5160198,SF
0.6353174195872788,1.2430402,-0.5488102,-0.4841706,SF
-0.2249292990767947,1.9802928,0.10135027,-0.03508458,PASS
0.303382047118967,1.2037488,-0.70581716,-0.45374423,SF
1.010569665921257,1.2114033,-0.104179755,-0.62948,SF
2.3580159015718762,1.5118243,0.62333816,-0.091880545,AGN
3.1166866193680685,1.0913062,-0.041321352,-0.69419664,SF
-1.3351732173787672,1.8365141,-0.22482945,-0.026321897,PASS
1.6767581618547405,1.128969,-0.28509006,-0.52012765,SF
0.44036539312513195,1.1511264,-0.7649234,-0.42967469,SF
0.2287092028854617,1.3391339,-0.5360085,-0.20310934,SF
-0.1889845368714045,1.3677056,-0.72924054,-0.36905384,SF
1.2951482308606423,1.1792537,-0.47410244,-0.39820832,SF
1.9937028893753954,1.5676966,0.7640687,0.16900693,AGN
0.4541890774255972,1.1656462,-0.6699658,-0.46745098,SF
1.9947685743911125,1.218169,0.027855633,-0.63816756,SF
1.0506990200551245,1.2463268,-0.26465255,-0.58214617,SF
1.0857905884380625,1.2858088,-0.30348152,-0.49588448,SF
0.6533076484814231,1.3642449,-0.38429737,-0.36542314,SF
1.5745606295178378,1.2921581,-0.098833315,-0.6604493,SF
0.6421639225779224,1.2080454,-0.47063318,-0.4699887,SF
-1.508039214321377,1.6124666,-0.53225076,-0.7981371,PASS
2.401676436864879,1.1233679,0.26657656,-0.9314625,SF
1.41909069056012,1.2921019,-0.20577686,-0.5461272,SF
1.4160939139483195,1.2406819,-0.023139806,-0.59662575,SF
2.01694441270117,1.1828163,0.010866015,-0.6639548,SF
2.2819694392967786,1.4243107,0.64993525,-0.27459487,AGN
0.942722150519082,1.2945518,-0.2706734,-0.5569272,SF
0.08984727114695584,1.3696666,-0.42470393,-0.42635524,SF
2.1895399315083273,1.1842501,0.00084192696,-0.70285434,SF
0.4755833050685794,1.5330001,-0.5384961,-0.22467428,SF
0.40370486087170815,1.2748907,-0.6546636,-0.35608292,SF
0.7655019848327687,1.3376671,-0.2206303,-0.6140761,SF
-0.4239987336403833,1.5583777,-0.23278558,-0.24613883,PASS
1.7475207074263241,1.1941625,-0.14818066,-0.48395288,SF
1.840916001534268,1.1744868,-0.11698908,-0.60674787,SF
0.45120058152521614,1.3125408,-0.67180294,-0.36036617,SF
1.050650904142274,1.263734,-0.16590144,-0.49032855,SF
1.3165484455310805,1.1652635,-0.3546089,-0.5040715,SF
1.2822102614061024,1.3545159,0.049285416,-0.48924205,SF
1.7979835591757403,1.2043844,-0.0377517,-0.4300806,SF
1.758164645291341,1.2135432,-0.10347005,-0.5949959,SF
2.7505000105894464,1.1075987,0.22976992,-0.8520743,SF
0.25653708124660474,1.2589055,-0.7191154,-0.41841072,SF
1.5983017736046603,1.2132972,-0.11974367,-0.5661861,SF
1.50543226575629,1.2285881,-0.12709354,-0.5297985,SF
2.503461330912329,1.1014317,0.1402289,-0.8915075,SF
0.29263022851738313,1.5674095,-0.44878876,-0.3400065,SF
0.5634940035063283,1.2732067,-0.4384283,-0.52113163,SF
0.9861122504889651,1.2439657,-0.27777785,-0.37899336,SF
0.7701407694749154,1.164608,-0.64134276,-0.43586805,SF
0.3071492203914241,1.336696,-0.6580424,-0.38807672,SF
1.9206285973696053,1.1574465,-0.2530236,-0.43638173,SF
-0.18170921041094787,1.9133786,0.006979015,-0.036152773,PASS
-0.44941052750160787,1.7782817,0.1672388,0.11710728,PASS
-5.226355701156621,1.742737,-0.092732206,-0.64457184,PASS
2.810237505555522,1.1407495,0.3401111,-0.9927758,SF
2.3055798188865495,1.3266323,0.4141897,-0.4425475,AGN
1.0650812102126928,1.2826918,-0.33411342,-0.3958744,SF
1.566504513092492,1.1489506,-0.3023328,-0.53428257,SF
1.4340848039586953,1.3202283,-0.061410513,-0.567558,SF
2.158476125051354,1.1328506,0.17975406,-0.81392753,SF
0.08213905765327954,1.8625873,-0.09680056,-0.11948867,PASS
-0.551255389909727,1.9694986,-0.075721465,-0.07900697,PASS
2.0765041351674594,1.0889452,0.17208046,-0.84148717,SF
3.007850287545399,1.0938675,0.33891267,-0.84464407,SF
2.6959640037902153,1.2039187,0.21046515,-0.5760751,SF
2.1058569029456637,1.2198254,0.08049042,-0.6660423,SF
0.6937034706810855,1.3298631,-0.48008004,-0.32780853,SF
-0.405583702884287,1.8284874,-0.28868052,-0.13024622,PASS
2.0114521694183947,1.4004865,-0.09653932,-0.51809216,SF
2.652337537625266,1.1432213,0.13865818,-0.73345876,SF
1.8400808531916129,1.1617167,-0.13459294,-0.5887615,SF
1.7427468122410876,1.1255746,-0.30829632,-0.5381307,SF
1.2219364225905667,1.0866028,-0.5100806,-0.48244256,SF
0.14516910831801957,1.260531,-0.6639043,-0.43618542,SF
1.373888553516951,1.2038893,-0.25380522,-0.49664348,SF
4.018968845436922,1.0472941,0.6257876,-1.3713177,SF
0.7227666833261831,1.2154366,-0.3740492,-0.51259434,SF
1.8364152225741641,1.1829281,0.0056845723,-0.6626612,SF
-0.08283557968407904,2.0168774,-0.2026339,0.3176864,PASS
0.8790656991192488,1.7358619,0.22895585,-0.4772966,SF
0.0030412453190413777,1.3354192,-0.61621404,-0.4031039,SF
2.561509476465244,1.1472293,0.19455396,-0.7386767,SF
0.37236126722787455,2.0423703,0.029897876,0.05774134,PASS
2.197767569021049,1.1369339,-0.004030243,-0.6442463,SF
0.9398914709538778,1.2759675,-0.35507226,-0.5309854,SF
1.5956187839366829,1.2017853,0.02765476,-0.68479896,SF
1.98217176461478,1.2333479,0.04427696,-0.71259105,SF
0.41946341118223335,1.2052944,-0.56530464,-0.37368932,SF
1.4970615964346412,1.1851447,-0.09831783,-0.5769398,SF
1.3765777107030932,1.2108735,-0.17466736,-0.5796795,SF
1.6629074409977103,1.293188,-0.13644603,-0.5279264,SF
1.213382625585701,1.317217,-0.17593789,-0.6151229,SF
-0.5461819262703451,1.6781518,0.04108798,-0.12860669,PASS
-0.4249917713677312,2.0919158,-0.29054704,-0.23402293,PASS
1.701732901125832,1.2827795,-0.015333097,-0.5174835,SF
3.860699234329519,0.97475684,0.5269689,-1.2307475,SF
1.2533150042704198,1.2829384,-0.22683662,-0.46431673,SF
0.47977063757667543,1.2635813,-0.33531097,-0.5394771,SF
5.10663420953075,0.87939435,0.633285,-1.4327022,SF
2.1709616963375735,1.1908693,0.054208808,-0.6964073,SF
1.2211698641728954,1.2433642,-0.16998094,-0.709437,SF
1.0436751166870146,1.2244253,-0.3591573,-0.4531741,SF
2.764317393565032,1.0696093,-0.009001641,-0.5032731,SF
0.7560283062409264,1.3080515,-0.68532944,-0.36067748,SF
2.3240053130500224,1.1524948,0.038834468,-0.6650126,SF
0.9267233214822637,1.2372308,-0.43177697,-0.42906058,SF
1.6615551491237543,1.0317929,-0.08656922,-0.60667557,SF
0.7490666523687255,1.2556202,-0.59313005,-0.45724633,SF
-0.35260754014533197,2.043429,-0.26777908,-0.06556163,PASS
4.769316526439878,0.9693233,0.56015575,-1.1863468,SF
2.0997995898119375,1.1381891,0.09811463,-0.7697784,SF
1.149204153097326,1.2659011,-0.22675677,-0.61220616,SF
0.09279739152676912,1.9515566,0.118175596,0.13777268,PASS
1.0382551444741963,1.1926969,-0.5019135,-0.44854316,SF
0.6614967923088314,1.2709234,-0.30540788,-0.4796006,SF
1.8942808992084732,1.1938269,0.112609155,-0.7216901,SF
-0.4377755707985589,1.929373,-0.031067312,0.0775757,PASS
-3.6272272385009137,1.9292406,1.7893759,-0.20481017,PASS
2.9786740158450153,1.1593598,0.42341617,-1.0752126,SF
1.3394269023452001,1.2132444,0.021424508,-0.78798294,SF
0.5658613978440408,1.3303869,-0.4346851,-0.4915139,SF
1.5647865658546254,1.2210255,-0.08732929,-0.5698049,SF
-0.8802604036518874,1.7793602,0.022223732,-0.24583708,PASS
1.6222120459915224,1.1513704,0.105853684,-0.60894954,SF
-0.19411974091241896,1.6994562,-0.13653637,-0.17203896,PASS
2.9544480511726134,1.1820488,0.38762376,-0.9552507,SF
1.153771670411745,1.7721483,0.072516866,-0.6435651,SF
0.38544733065424774,1.280353,-0.62538797,-0.4613412,SF
2.707121304355125,1.1463293,0.2187624,-0.8210189,SF
1.519097950482749,1.2635716,-0.27289924,-0.56028134,SF
-0.21717019735499607,1.6456188,-0.29276213,-0.2282567,PASS
0.8923309314155565,1.3472891,-0.3579436,-0.44788992,SF
-1.3532691708314861,1.9843439,-0.20404947,-0.19004801,PASS
1.0302708111282406,1.2931795,-0.32839057,-0.37482297,SF
3.62988495374984,1.1551191,0.5703952,-0.43718475,AGN
0.42222543067972756,1.3487351,-0.49649313,-0.46689367,SF
2.0691110133406827,1.1636212,0.10491734,-0.74386394,SF
4.5666186980593295,1.0049419,0.67926264,-1.3572543,SF
1.3455085102951323,1.184328,-0.17036532,-0.5860435,SF
-1.1543676624703452,1.7774869,0.24931005,-0.4396628,PASS
1.9070794704197547,1.1953266,0.12754542,-0.74846315,SF
-0.2974663346586719,1.8103232,0.06958061,-0.14882895,PASS
0.6650493681199454,1.3954324,-0.5088029,-0.4160319,SF
0.6137775558805302,1.2914274,-0.572971,-0.284776,SF
1.4317577674599469,1.257139,-0.16127361,-0.5559523,SF
2.7128290787872156,1.0957627,0.0638878,-0.69721156,SF
0.5410767908762839,1.3620415,-0.36432236,-0.49000895,SF
1.1144485539823399,1.1857942,-0.5304495,-0.43353164,SF
1.2104267640249482,1.2140956,-0.40913913,-0.492858,SF
2.7464547552227145,1.1466194,0.2765685,-0.8538716,SF
0.771509532397696,1.3896085,-0.38825682,-0.38661358,SF
2.5219236563008187,1.1686198,0.24390712,-0.8708238,SF
2.692406586257088,1.3720893,0.514325,-0.19264732,AGN
1.3668615915450741,1.2366993,-0.24716291,-0.54361755,SF
2.136220635263428,1.1461227,0.036486715,-0.5991166,SF
-0.53803176163619,1.771951,-0.24504495,-0.2895849,PASS
1.119854405378684,1.4641416,-0.2818799,-0.5086948,SF
-0.14274984658994697,1.9405322,-0.02462586,0.13287058,PASS
1.090475346578646,1.3846995,-0.4164251,-0.304786,SF
1.264821848942359,1.1943014,-0.31921092,-0.5071333,SF
-0.18983200318540214,2.0018847,0.11901316,0.06346773,PASS
0.8099243812961078,1.2239387,-0.44740456,-0.43486798,SF
2.1939240420020654,1.18091,0.05036506,-0.7033858,SF
0.8439631976112123,1.2129445,-0.4751292,-0.4783951,SF
0.7997528513435486,1.2685971,-0.5127099,-0.38517714,SF
1.0416980494492876,1.1175615,-0.4687479,-0.517678,SF
-1.210154415342603,1.7505339,-0.6081697,-0.59706044,PASS
0.005608572690729762,1.8268101,0.0588459,-0.09935772,PASS
0.002528340293838088,2.032355,-0.07886953,-0.81983304,PASS
3.5383342153969775,1.1414251,0.41735733,-1.046345,SF
2.50437381901671,1.1186054,0.13409331,-0.7402086,SF
2.578301874066782,1.1640124,0.1631215,-0.8297421,SF
-0.10597033478719727,1.9458786,0.0059544425,0.21890405,PASS
0.9169413402482466,1.2607203,-0.35651022,-0.51991254,SF
1.6208990875453169,1.2284057,-0.16005136,-0.62494665,SF
2.1115052686593034,1.2839123,0.03474114,-0.623121,SF
2.1517009929582653,1.2511526,0.16652113,-0.83914095,SF
1.5924029277718545,1.2105191,-0.27219912,-0.589016,SF
1.667561184150328,1.2865316,-0.10052827,-0.56836367,SF
2.8149598939161686,1.1209227,0.34039244,-0.6979467,SF
1.1741954113792992,1.264492,-0.21193644,-0.6062558,SF
2.2577366754250936,1.169112,-0.08138137,-0.50926954,SF
2.7977443348844204,1.1146803,0.18782422,-0.6310334,SF
2.038745686424687,1.1683877,-0.16613147,-0.6390754,SF
0.9117391816549566,1.1890757,-0.78750956,-0.504485,SF
2.1993242041398755,1.7115368,0.7234609,0.07693386,AGN
2.157021115528235,1.1577734,0.01023096,-0.6807762,SF
1.5601007749987104,1.1853157,-0.103251316,-0.5937307,SF
2.214404467417022,1.2253767,0.15361023,-0.72994596,SF
1.7668123987710556,1.1671426,0.093261085,-0.9785524,SF
2.033750421239053,1.2404838,-0.13322219,-0.57764596,SF
0.14760050772055816,1.3151469,-0.6905951,-0.42859328,SF
0.685132224996202,1.4520113,-0.40919384,-0.3484275,SF
0.4266180128443967,1.5061568,-0.35576177,-0.34584194,SF
1.3496839011153243,1.3359733,-0.08799591,-0.63016915,SF
2.50514231524152,1.182317,-0.005179325,-0.6531313,SF
1.9561535889642203,1.1528463,0.079715736,-0.6915481,SF
3.3702817548745467,1.1054559,0.40644333,-0.98131454,SF
2.2024793540124747,1.1623276,0.12926327,-0.6023807,SF
1.805940905403702,1.2197951,0.055256378,-0.5604113,SF
0.0438930062699172,1.9313376,0.010085101,0.11134078,PASS
2.339260594307168,1.1398885,0.056788575,-0.6904396,SF
1.5474597028138408,1.1494184,-0.33141965,-0.4052347,SF
2.9596365142127308,1.0961802,0.43861258,-1.0733886,SF
2.1017102631988895,1.1624421,0.22399864,-0.8060634,SF
1.178596951149585,1.246041,-0.48117572,-0.37630835,SF
-0.26725563857672363,1.708052,-0.050928164,-0.32741433,PASS
1.397614157209489,1.3106134,-0.40979597,-0.38531327,SF
0.8927465943404681,1.3028985,-0.40754896,-0.422825,SF
0.9335871825854583,1.1945438,-0.33131036,-0.5499963,SF
0.3507299499482424,1.2972685,-0.62766653,-0.4126552,SF
2.625017626672019,1.1217067,0.2945026,-0.92385703,SF
1.8164478695893396,1.095763,-0.31140348,-0.5129824,SF
-0.03139310453483329,1.3217891,-0.56891453,-0.37568152,SF
1.905672515225389,1.1403096,-0.10882663,-0.6188613,SF
1.6552024968525048,1.1452855,-0.083953805,-0.5875194,SF
0.9320170564852318,1.2047558,-0.7326621,-0.5014819,SF
2.617338543629378,1.2031429,0.20031722,-0.8229774,SF
1.5728988088614146,1.1692986,-0.10260358,-0.7358841,SF
2.2418442310196656,1.383969,0.31391114,-0.8174517,SF
2.0154406915277234,1.2226632,0.2285477,-0.9079504,SF
0.06809754001084406,1.1866721,-0.8795322,-0.43819782,SF
2.3471033014271105,1.1666752,0.05028045,-0.68509847,SF
3.8086081914742844,1.1512828,0.24431041,-0.72666115,SF
-0.8572827293388965,1.9879355,-0.24725685,0.77393353,PASS
0.4395554833052986,1.3104987,-0.6081635,-0.45760006,SF
2.670288465691678,1.1525549,0.3433803,-0.86259544,SF
-0.7262815102394551,1.8389076,-0.45555073,-0.18159255,PASS
0.06839021788916594,1.339683,-0.53566676,-0.43127072,SF
1.452154473427982,1.2224239,-0.11309819,-0.6446884,SF
1.8834375820754223,1.3582665,-0.13098735,-0.4290325,SF
1.2531922918092515,1.1598145,-0.24459626,-0.5697244,SF
1.505000065899386,1.8522058,0.6254048,0.26610985,AGN
1.3511508805581838,1.2224606,-0.21131968,-0.61289656,SF
0.5933003742042005,1.2746335,-0.7354419,-0.36035523,SF
0.3049191633669193,1.3652099,-0.5274073,-0.38848692,SF
1.761372513518324,1.1819355,0.14852874,-0.6952087,SF
0.09526612252946288,2.0559607,-0.18825413,0.118420556,PASS
2.4569830916738495,1.7405113,0.77593976,0.04522582,AGN
3.9472684087965497,1.0959657,0.49762362,-1.1599982,SF
-0.42770586010573186,1.9407574,0.0020576601,0.28694448,PASS
1.9511313217549966,1.0733373,0.19081016,-0.75067306,SF
0.9124337184933218,1.23888,-0.15757231,-0.5783496,SF
0.9259979498372053,1.2699822,-0.3302207,-0.49042517,SF
1.2712838476909953,1.2905344,-0.17904212,-0.5625206,SF
1.6610798241253522,1.1641622,-0.16853088,-0.586231,SF
1.1162835168734975,1.5194241,0.5250106,0.12636416,AGN
2.2638950646088025,1.1752298,0.13201414,-0.7494783,SF
-0.2408657425917093,1.8137511,-0.25371793,0.27660105,PASS
2.7967632358128633,1.1576492,0.3095336,-0.9078864,SF
2.4044083780156953,1.1408463,0.2817723,-0.9174278,SF
0.5920220815880868,1.373656,-0.3634568,-0.45560735,SF
1.552867309277349,1.2042744,-0.017166607,-0.6296845,SF
-0.6745972605423596,1.8270972,-0.16864027,0.015465192,PASS
1.4073386328384598,1.2450209,-0.3235539,-0.503882,SF
2.511582836301953,1.2094542,0.34498128,-0.7028518,SF
1.3961152202815958,1.2517395,-0.22473966,-0.52983034,SF
1.0601733801396234,1.2610818,-0.14402376,-0.51315343,SF
1.15182290183761,1.6538575,0.11517778,-0.093179055,PASS
-0.47515868849068876,1.500585,-0.6925163,-0.26976803,PASS
2.561799295258864,1.007646,-0.4616983,-0.52224195,SF
2.360553466608276,1.1495534,-0.12512481,-0.6032187,SF
-1.3696686537659402,1.7987047,-0.12744683,-0.1233409,PASS
0.23601820362745338,2.041982,0.0946099,-0.008124637,PASS
0.8918313567707244,1.2536691,-0.40880078,-0.47303504,SF
